,Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2,catalogued_R,catalogued_S,catalogued_RS
489,EMB,0.5,0.4,93.96116504854369,92.00774033371061,91.15331820601172,85.49469964664311,92.71232147018677,17,51,68
490,EMB,0.5,0.5,93.72693726937268,92.07715025339994,91.25696837269238,85.26501766784452,92.76558910676832,17,51,68
491,EMB,0.5,0.6000000000000001,93.36308946244905,92.11973344015149,91.3634198952293,85.0,92.79555215234544,17,51,68
492,EMB,0.5,0.7000000000000001,93.11748739821635,92.1671398413045,91.41384430064151,84.85865724381625,92.8355028797816,17,51,68
493,EMB,0.5,0.8,92.62199845081332,92.21757322175732,91.4614673501975,84.50530035335689,92.87878283450411,17,51,68
494,EMB,0.5,0.9,91.73921454826852,92.3166430311625,91.52029582317842,83.78091872791519,92.96534274394914,17,51,68
495,CAP,0.1,0.1,84.02173913043478,97.60509816013979,92.2950251343387,80.85774058577407,97.7981477981478,43,2,45
496,CAP,0.1,0.2,83.27904451682954,97.67967145790554,92.39902929450511,80.23012552301255,97.86429786429787,43,2,45
497,CAP,0.1,0.30000000000000004,82.41042345276874,97.75177086541423,92.40769630785232,79.39330543933055,97.93044793044793,43,2,45
498,CAP,0.1,0.4,81.97611292073833,97.7948717948718,92.48569942797712,78.97489539748955,97.96824796824797,43,2,45
499,CAP,0.1,0.5,81.21606948968513,97.85641025641026,92.48569942797712,78.24267782426779,98.02494802494802,43,2,45
500,CAP,0.1,0.6000000000000001,79.8913043478261,97.89851358277805,92.52036748136592,76.88284518828452,98.06274806274806,43,2,45
501,CAP,0.1,0.7000000000000001,78.69565217391305,97.95102960762217,92.57236956144912,75.73221757322176,98.1099981099981,43,2,45
502,CAP,0.1,0.8,77.71739130434783,98.00327667417571,92.61570462818513,74.7907949790795,98.15724815724816,43,2,45
503,CAP,0.1,0.9,76.273022751896,98.0460358056266,92.71970878835153,73.64016736401673,98.1950481950482,43,2,45
504,INH,0.30000000000000004,0.1,94.48713166728832,98.72538192527149,93.85634532681571,91.68959027073983,98.82741396097025,68,15,83
505,INH,0.30000000000000004,0.2,94.28486159814967,98.79425923426464,95.17322435024174,91.47965831764876,98.86551242433221,68,15,83
506,INH,0.30000000000000004,0.30000000000000004,94.04309252217998,98.83720930232558,95.78491866335443,91.31316056174896,98.89514456250265,68,15,83
507,INH,0.30000000000000004,0.4,93.88561628513906,98.85180240320427,95.84368405588054,91.14666280584915,98.90784405028997,68,15,83
508,INH,0.30000000000000004,0.5,93.70342771982116,98.86126062007918,95.8971071399952,91.03083828000578,98.91631037548152,68,15,83
509,INH,0.30000000000000004,0.6000000000000001,93.512104283054,98.87030777441737,95.91847637364104,90.8788185898364,98.92477670067308,68,15,83
510,INH,0.30000000000000004,0.7000000000000001,93.3060312732688,98.8749555318392,95.94251676149264,90.71232083393659,98.92900986326885,68,15,83
511,INH,0.30000000000000004,0.8,93.08265078183172,98.90202702702703,95.9638859951385,90.4951498479803,98.9544088388435,68,15,83
512,INH,0.30000000000000004,0.9,92.68437895363549,98.91565194204959,95.99861099981301,90.15491530331548,98.96710832663082,68,15,83
513,AMI,0.4,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
514,AMI,0.4,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
515,AMI,0.4,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
516,AMI,0.4,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
517,AMI,0.4,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
518,AMI,0.4,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
519,AMI,0.4,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
520,AMI,0.4,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
521,AMI,0.4,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
522,PZA,0.9,0.1,86.31880369074133,97.30419347681385,97.51278153931186,85.04702194357367,97.37595162248259,422,0,422
523,PZA,0.9,0.2,86.07836890729533,97.35455604237147,97.50817557919949,84.70219435736676,97.42454511095514,422,0,422
524,PZA,0.9,0.30000000000000004,85.62320688555945,97.3907262755526,97.59108286122242,84.20062695924764,97.45694076993684,422,0,422
525,PZA,0.9,0.4,84.93630573248407,97.41956918987762,97.64174842245866,83.60501567398119,97.48393715242157,422,0,422
526,PZA,0.9,0.5,84.21219822109276,97.46569278441788,97.73847358481875,83.10344827586206,97.52713136439716,422,0,422
527,PZA,0.9,0.6000000000000001,83.42857142857143,97.49419183538002,97.77532126571784,82.38244514106583,97.55412774688192,422,0,422
528,PZA,0.9,0.7000000000000001,82.7356394795303,97.5330493943249,97.7845331859426,81.72413793103448,97.59192268236056,422,0,422
529,PZA,0.9,0.8,82.20392653578214,97.58849557522123,97.8213808668417,81.37931034482759,97.64591544733005,422,0,422
530,PZA,0.9,0.9,80.94184576485462,97.64432647644327,97.86744046796555,80.28213166144201,97.69990821229955,422,0,422
531,INH,0.7000000000000001,0.1,94.49171518137035,98.72728949552707,93.7147741539119,91.64615607354858,98.83164712356601,66,14,80
532,INH,0.7000000000000001,0.2,94.303419441541,98.78939016096123,94.68974543900418,91.43622412045751,98.86974558692799,66,14,80
533,INH,0.7000000000000001,0.30000000000000004,94.04042664279854,98.84068310518572,95.71813980821113,91.26972636455768,98.89937772509842,66,14,80
534,INH,0.7000000000000001,0.4,93.88242315726649,98.85615097026883,95.81964366802896,91.09598957579269,98.91207721288575,66,14,80
535,INH,0.7000000000000001,0.5,93.70014165361962,98.86565836298932,95.87573790634933,90.98016504994932,98.9205435380773,66,14,80
536,INH,0.7000000000000001,0.6000000000000001,93.51065414990315,98.8747053329182,95.90779175681811,90.85710149124077,98.92900986326885,66,14,80
537,INH,0.7000000000000001,0.7000000000000001,93.30553280214461,98.87935251478632,95.93717445308117,90.70508180107137,98.93324302586463,66,14,80
538,INH,0.7000000000000001,0.8,93.08265078183172,98.90202702702703,95.9638859951385,90.4951498479803,98.9544088388435,66,14,80
539,INH,0.7000000000000001,0.9,92.68492335168924,98.91565194204959,96.00128215401875,90.16215433618069,98.96710832663082,66,14,80
540,CAP,0.5,0.1,84.02173913043478,97.60509816013979,92.2950251343387,80.85774058577407,97.7981477981478,43,2,45
541,CAP,0.5,0.2,83.27904451682954,97.67967145790554,92.39902929450511,80.23012552301255,97.86429786429787,43,2,45
542,CAP,0.5,0.30000000000000004,82.4295010845987,97.75177086541423,92.41636332119951,79.49790794979079,97.93044793044793,43,2,45
543,CAP,0.5,0.4,81.99566160520607,97.7948717948718,92.49436644132432,79.07949790794979,97.96824796824797,43,2,45
544,CAP,0.5,0.5,81.23644251626898,97.85641025641026,92.49436644132432,78.34728033472803,98.02494802494802,43,2,45
545,CAP,0.5,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,43,2,45
546,CAP,0.5,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,43,2,45
547,CAP,0.5,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,43,2,45
548,CAP,0.5,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,43,2,45
549,AMI,0.6000000000000001,0.1,85.98006644518273,98.25671641791045,89.8110794056873,82.8955797565663,98.44391153743672,10,5,15
550,AMI,0.6000000000000001,0.2,85.43882978723404,98.30002982403818,89.87995670569714,82.3190262652146,98.48121502797763,10,5,15
551,AMI,0.6000000000000001,0.30000000000000004,84.8404255319149,98.36690904756227,89.94391419856342,81.7424727738629,98.53983479882761,10,5,15
552,AMI,0.6000000000000001,0.4,84.36460412508316,98.39795128342564,90.00295188428613,81.2299807815503,98.56648014921396,10,5,15
553,AMI,0.6000000000000001,0.5,83.93333333333334,98.41647815216096,90.02263111286038,80.6534272901986,98.58246735944579,10,5,15
554,AMI,0.6000000000000001,0.6000000000000001,82.9560585885486,98.44707562325222,90.07674899143953,79.82062780269058,98.60911270983213,10,5,15
555,AMI,0.6000000000000001,0.7000000000000001,81.99335548172758,98.45394541238034,90.14070648430581,79.05188981422165,98.6144417799094,10,5,15
556,AMI,0.6000000000000001,0.8,81.05053191489363,98.46747846747846,90.22434320574634,78.09096732863549,98.62509992006395,10,5,15
557,AMI,0.6000000000000001,0.9,80.0,98.4984272063624,90.29814031289973,77.13004484304933,98.6517452704503,10,5,15
558,CAP,0.2,0.1,84.03908794788273,97.60509816013979,92.30369214768591,80.9623430962343,97.7981477981478,44,2,46
559,CAP,0.2,0.2,83.29718004338395,97.67967145790554,92.40769630785232,80.3347280334728,97.86429786429787,44,2,46
560,CAP,0.2,0.30000000000000004,82.4295010845987,97.75177086541423,92.41636332119951,79.49790794979079,97.93044793044793,44,2,46
561,CAP,0.2,0.4,81.99566160520607,97.7948717948718,92.49436644132432,79.07949790794979,97.96824796824797,44,2,46
562,CAP,0.2,0.5,81.23644251626898,97.85641025641026,92.49436644132432,78.34728033472803,98.02494802494802,44,2,46
563,CAP,0.2,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,44,2,46
564,CAP,0.2,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,44,2,46
565,CAP,0.2,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,44,2,46
566,CAP,0.2,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,44,2,46
567,CAP,0.9,0.1,84.26842684268426,97.54504267200505,90.13693881088577,80.1255230125523,97.7981477981478,37,1,38
568,CAP,0.9,0.2,83.6083608360836,97.62130302073466,90.22360894435776,79.49790794979079,97.86429786429787,37,1,38
569,CAP,0.9,0.30000000000000004,82.74725274725274,97.69522205851399,90.24094297105218,78.76569037656904,97.93044793044793,37,1,38
570,CAP,0.9,0.4,82.3076923076923,97.73969722455845,90.32761310452419,78.34728033472803,97.96824796824797,37,1,38
571,CAP,0.9,0.5,81.62816281628163,97.80300641227794,90.32761310452419,77.61506276150628,98.02494802494802,37,1,38
572,CAP,0.9,0.6000000000000001,80.32967032967034,97.84663865546219,90.39694921130177,76.4644351464435,98.06274806274806,37,1,38
573,CAP,0.9,0.7000000000000001,79.14379802414928,97.90048288893554,90.4576183047322,75.418410041841,98.1099981099981,37,1,38
574,CAP,0.9,0.8,78.26564215148188,97.95404469625433,90.5009533714682,74.581589958159,98.15724815724816,37,1,38
575,CAP,0.9,0.9,76.85589519650655,97.9979035639413,90.62229155832901,73.64016736401673,98.1950481950482,37,1,38
576,EMB,0.2,0.1,94.45829338446788,91.8627342685666,90.69109448973303,87.03180212014135,92.6424076971735,20,54,74
577,EMB,0.2,0.2,94.24073718564023,91.97404121141012,90.99644227806259,86.73144876325088,92.71232147018677,20,54,74
578,EMB,0.2,0.30000000000000004,93.99232245681381,92.03290676416819,91.21214667899264,86.51943462897526,92.74561374305024,20,54,74
579,EMB,0.2,0.4,93.81839124592052,92.08375893769151,91.38302938622293,86.34275618374558,92.77557678862736,20,54,74
580,EMB,0.2,0.5,93.5688231906316,92.15271958905606,91.48667955290361,86.113074204947,92.82884442520891,20,54,74
581,EMB,0.2,0.6000000000000001,93.20667818077143,92.19460718314471,91.58192565201557,85.81272084805653,92.85880747078603,20,54,74
582,EMB,0.2,0.7000000000000001,92.96260786193672,92.24194369680657,91.62954870157157,85.65371024734982,92.8987581982222,20,54,74
583,EMB,0.2,0.8,92.49185979697376,92.292590707482,91.67997310698378,85.31802120141343,92.9420381529447,20,54,74
584,EMB,0.2,0.9,91.61882893226176,92.38818442756967,91.74160293582094,84.59363957597174,93.02526883510338,20,54,74
585,CAP,0.6000000000000001,0.1,83.98692810457517,97.60509816013979,92.27769110764432,80.64853556485355,97.7981477981478,41,2,43
586,CAP,0.6000000000000001,0.2,83.24265505984766,97.67967145790554,92.38169526781071,80.02092050209205,97.86429786429787,41,2,43
587,CAP,0.6000000000000001,0.30000000000000004,82.3913043478261,97.75177086541423,92.39902929450511,79.2887029288703,97.93044793044793,41,2,43
588,CAP,0.6000000000000001,0.4,81.95652173913044,97.7948717948718,92.47703241462992,78.8702928870293,97.96824796824797,41,2,43
589,CAP,0.6000000000000001,0.5,81.19565217391305,97.85641025641026,92.47703241462992,78.13807531380753,98.02494802494802,41,2,43
590,CAP,0.6000000000000001,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,41,2,43
591,CAP,0.6000000000000001,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,41,2,43
592,CAP,0.6000000000000001,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,41,2,43
593,CAP,0.6000000000000001,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,41,2,43
594,ETH,0.4,0.1,90.82053203446984,87.02152571377106,90.07783373667343,82.67394270122783,88.33859350975156,316,1,317
595,ETH,0.4,0.2,90.55472263868066,87.15621067769189,90.22172803976716,82.40109140518418,88.43570445901109,316,1,317
596,ETH,0.4,0.30000000000000004,90.40839265642563,87.275824964132,90.398325593564,82.2987721691678,88.51663025006069,316,1,317
597,ETH,0.4,0.4,90.1498127340824,87.38020600089565,90.48989469553274,82.09413369713506,88.59755604111031,316,1,317
598,ETH,0.4,0.5,89.88385162982391,87.49440515620805,90.52259794623586,81.8212824010914,88.69466699036983,316,1,317
599,ETH,0.4,0.6000000000000001,89.29640718562875,87.58386259951695,90.59454509778271,81.37789904502046,88.76750020231448,316,1,317
600,ETH,0.4,0.7000000000000001,88.88888888888889,87.66645812851908,90.6664922493296,81.03683492496589,88.83224083515417,316,1,317
601,ETH,0.4,0.8,88.14066591844369,87.74671787085828,90.71881745045457,80.35470668485675,88.89698146799385,316,1,317
602,ETH,0.4,0.9,86.92250372578242,87.83446307527649,90.8888743541108,79.57025920873124,88.96172210083354,316,1,317
603,AMI,0.1,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
604,AMI,0.1,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
605,AMI,0.1,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
606,AMI,0.1,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
607,AMI,0.1,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
608,AMI,0.1,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
609,AMI,0.1,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
610,AMI,0.1,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
611,AMI,0.1,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
612,AMI,0.5,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
613,AMI,0.5,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
614,AMI,0.5,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
615,AMI,0.5,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
616,AMI,0.5,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
617,AMI,0.5,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
618,AMI,0.5,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
619,AMI,0.5,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
620,AMI,0.5,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
621,AMI,0.7000000000000001,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
622,AMI,0.7000000000000001,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
623,AMI,0.7000000000000001,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
624,AMI,0.7000000000000001,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
625,AMI,0.7000000000000001,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
626,AMI,0.7000000000000001,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
627,AMI,0.7000000000000001,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
628,AMI,0.7000000000000001,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
629,AMI,0.7000000000000001,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
630,CAP,0.30000000000000004,0.1,84.02173913043478,97.60509816013979,92.2950251343387,80.85774058577407,97.7981477981478,43,2,45
631,CAP,0.30000000000000004,0.2,83.27904451682954,97.67967145790554,92.39902929450511,80.23012552301255,97.86429786429787,43,2,45
632,CAP,0.30000000000000004,0.30000000000000004,82.4295010845987,97.75177086541423,92.41636332119951,79.49790794979079,97.93044793044793,43,2,45
633,CAP,0.30000000000000004,0.4,81.99566160520607,97.7948717948718,92.49436644132432,79.07949790794979,97.96824796824797,43,2,45
634,CAP,0.30000000000000004,0.5,81.23644251626898,97.85641025641026,92.49436644132432,78.34728033472803,98.02494802494802,43,2,45
635,CAP,0.30000000000000004,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,43,2,45
636,CAP,0.30000000000000004,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,43,2,45
637,CAP,0.30000000000000004,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,43,2,45
638,CAP,0.30000000000000004,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,43,2,45
639,ETH,0.1,0.1,90.78254326561324,87.02152571377106,90.00588658512656,82.2987721691678,88.33859350975156,303,1,304
640,ETH,0.1,0.2,90.50489826676714,87.16404494382023,90.12361828765779,81.92360163710778,88.44379703811605,303,1,304
641,ETH,0.1,0.30000000000000004,90.3578154425612,87.275824964132,90.30675649159527,81.8212824010914,88.51663025006069,303,1,304
642,ETH,0.1,0.4,90.0904295403165,87.38020600089565,90.38524429328275,81.54843110504774,88.59755604111031,303,1,304
643,ETH,0.1,0.5,89.82667671439337,87.5022381378693,90.41794754398587,81.30968622100954,88.7027595694748,303,1,304
644,ETH,0.1,0.6000000000000001,89.24812030075188,87.59169797817141,90.50951664595462,80.96862210095497,88.77559278141945,303,1,304
645,ETH,0.1,0.7000000000000001,88.83878241262683,87.67429388630676,90.58146379750147,80.6275579809004,88.84033341425912,303,1,304
646,ETH,0.1,0.8,88.10952738184547,87.77023405395748,90.65341094904834,80.11596180081855,88.92125920530873,303,1,304
647,ETH,0.1,0.9,86.89809630459126,87.85797127308412,90.8365491529858,79.39972714870396,88.98599983814842,303,1,304
648,CAP,0.7000000000000001,0.1,83.96946564885496,97.60509816013979,92.26902409429711,80.5439330543933,97.7981477981478,40,2,42
649,CAP,0.7000000000000001,0.2,83.2244008714597,97.67967145790554,92.3730282544635,79.9163179916318,97.86429786429787,40,2,42
650,CAP,0.7000000000000001,0.30000000000000004,82.3721436343852,97.75177086541423,92.3903622811579,79.18410041841004,97.93044793044793,40,2,42
651,CAP,0.7000000000000001,0.4,81.93688792165396,97.7948717948718,92.46836540128271,78.76569037656904,97.96824796824797,40,2,42
652,CAP,0.7000000000000001,0.5,81.17519042437432,97.85641025641026,92.46836540128271,78.03347280334728,98.02494802494802,40,2,42
653,CAP,0.7000000000000001,0.6000000000000001,79.8913043478261,97.89851358277805,92.52036748136592,76.88284518828452,98.06274806274806,40,2,42
654,CAP,0.7000000000000001,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,40,2,42
655,CAP,0.7000000000000001,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,40,2,42
656,CAP,0.7000000000000001,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,40,2,42
657,ETH,0.5,0.1,90.82740546611757,86.98235505941663,90.12361828765779,82.74215552523874,88.29813061422675,318,1,319
658,ETH,0.5,0.2,90.56179775280899,87.11706046177342,90.26751259075152,82.46930422919509,88.39524156348628,318,1,319
659,ETH,0.5,0.30000000000000004,90.41557469112692,87.23671237787936,90.44411014454838,82.36698499317872,88.47616735453589,318,1,319
660,ETH,0.5,0.4,90.15718562874252,87.34109221128021,90.5356792465171,82.16234652114598,88.5570931455855,318,1,319
661,ETH,0.5,0.5,89.8989898989899,87.46308724832215,90.57492314736085,81.95770804911324,88.66229667395,318,1,319
662,ETH,0.5,0.6000000000000001,89.30441286462228,87.55253509791649,90.63378899862646,81.44611186903138,88.73512988589464,318,1,319
663,ETH,0.5,0.7000000000000001,88.89719626168224,87.63512909854373,90.70573615017332,81.10504774897682,88.79987051873432,318,1,319
664,ETH,0.5,0.8,88.14953271028038,87.73104741494777,90.74498005101707,80.42291950886766,88.88079630978393,318,1,319
665,ETH,0.5,0.9,86.93224125093076,87.81879793115748,90.91503695467328,79.63847203274216,88.94553694262362,318,1,319
666,ETH,0.8,0.1,90.78600977811207,86.99018636895651,90.03858983582968,82.33287858117326,88.30622319333172,307,1,308
667,ETH,0.8,0.2,90.51561911930749,87.13271632671399,90.16940283864217,82.02592087312415,88.4114267216962,307,1,308
668,ETH,0.8,0.30000000000000004,90.36869826937547,87.25235320484089,90.34600039243901,81.92360163710778,88.49235251274581,307,1,308
669,ETH,0.8,0.4,90.10534236267871,87.36455628190203,90.4244881941265,81.68485675306958,88.58137088290037,307,1,308
670,ETH,0.8,0.5,89.84198645598194,87.48657357679915,90.45719144482962,81.44611186903138,88.68657441126487,307,1,308
671,ETH,0.8,0.6000000000000001,89.26829268292683,87.57602862254025,90.55530119693897,81.13915416098226,88.75940762320951,307,1,308
672,ETH,0.8,0.7000000000000001,88.86389201349832,87.65862377122431,90.63378899862646,80.83219645293315,88.82414825604921,307,1,308
673,ETH,0.8,0.8,88.1451009723261,87.7545551982851,90.71881745045457,80.38881309686221,88.90507404709881,307,1,308
674,ETH,0.8,0.9,86.92250372578242,87.84229774328784,90.88233370397018,79.57025920873124,88.9698146799385,307,1,308
675,KAN,0.30000000000000004,0.1,82.2185061315496,97.1596724667349,91.76891884775397,78.54100106496273,97.405177955701,11,6,17
676,KAN,0.30000000000000004,0.2,81.81818181818183,97.18264869354117,91.8742429827795,78.1150159744409,97.42271053708141,11,6,17
677,KAN,0.30000000000000004,0.30000000000000004,81.20468488566648,97.2098071766058,91.921638843541,77.52928647497338,97.44608731225527,11,6,17
678,KAN,0.30000000000000004,0.4,80.7928531546622,97.24864347270986,91.92690505029228,77.05005324813632,97.48115247501607,11,6,17
679,KAN,0.30000000000000004,0.5,80.40201005025126,97.26280865182162,91.96903470430249,76.6773162939297,97.492840862603,11,6,17
680,KAN,0.30000000000000004,0.6000000000000001,79.46428571428571,97.29609081053503,92.01643056506398,75.82534611288605,97.52206183157034,11,6,17
681,KAN,0.30000000000000004,0.7000000000000001,78.73883928571429,97.31659124227166,92.05856021907421,75.13312034078807,97.53959441295073,11,6,17
682,KAN,0.30000000000000004,0.8,78.01339285714286,97.35082468318156,92.13228711359208,74.4408945686901,97.56881538191806,11,6,17
683,KAN,0.30000000000000004,0.9,77.09030100334448,97.37763350518745,92.18494918110484,73.64217252396166,97.59219215709193,11,6,17
684,CAP,0.4,0.1,84.02173913043478,97.60509816013979,92.2950251343387,80.85774058577407,97.7981477981478,43,2,45
685,CAP,0.4,0.2,83.27904451682954,97.67967145790554,92.39902929450511,80.23012552301255,97.86429786429787,43,2,45
686,CAP,0.4,0.30000000000000004,82.4295010845987,97.75177086541423,92.41636332119951,79.49790794979079,97.93044793044793,43,2,45
687,CAP,0.4,0.4,81.99566160520607,97.7948717948718,92.49436644132432,79.07949790794979,97.96824796824797,43,2,45
688,CAP,0.4,0.5,81.23644251626898,97.85641025641026,92.49436644132432,78.34728033472803,98.02494802494802,43,2,45
689,CAP,0.4,0.6000000000000001,79.91313789359393,97.89851358277805,92.52903449471313,76.98744769874477,98.06274806274806,43,2,45
690,CAP,0.4,0.7000000000000001,78.71878393051031,97.95102960762217,92.58103657479633,75.83682008368201,98.1099981099981,43,2,45
691,CAP,0.4,0.8,77.74158523344191,98.00327667417571,92.62437164153233,74.89539748953975,98.15724815724816,43,2,45
692,CAP,0.4,0.9,76.2987012987013,98.0460358056266,92.72837580169873,73.74476987447699,98.1950481950482,43,2,45
693,AMI,0.8,0.1,85.13157894736842,98.30577313606034,92.27098297746728,82.8955797565663,98.44391153743672,10,6,16
694,AMI,0.8,0.2,84.53947368421053,98.34830483917705,92.36937912033848,82.3190262652146,98.48121502797763,10,6,16
695,AMI,0.8,0.30000000000000004,83.94736842105263,98.41361741547013,92.453015841779,81.7424727738629,98.53983479882761,10,6,16
696,AMI,0.8,0.4,83.47597103357472,98.4434671912973,92.49729410607104,81.2299807815503,98.56648014921396,10,6,16
697,AMI,0.8,0.5,83.04749340369393,98.46136048125868,92.51205352750172,80.6534272901986,98.58246735944579,10,6,16
698,AMI,0.8,0.6000000000000001,82.02764976958525,98.49098057354301,92.56617140608088,79.82062780269058,98.60911270983213,10,6,16
699,AMI,0.8,0.7000000000000001,81.1842105263158,98.49737039819685,92.60552986322936,79.05188981422165,98.6144417799094,10,6,16
700,AMI,0.8,0.8,80.25016458196181,98.5103065996882,92.67932697038276,78.09096732863549,98.62509992006395,10,6,16
701,AMI,0.8,0.9,79.21052631578948,98.54018810224453,92.74328446324904,77.13004484304933,98.6517452704503,10,6,16
702,CAP,0.8,0.1,84.28571428571429,97.54504267200505,90.14560582423297,80.23012552301255,97.7981477981478,37,1,38
703,CAP,0.8,0.2,83.62637362637363,97.62130302073466,90.23227595770497,79.60251046025104,97.86429786429787,37,1,38
704,CAP,0.8,0.30000000000000004,82.7661909989023,97.69522205851399,90.24960998439937,78.8702928870293,97.93044793044793,37,1,38
705,CAP,0.8,0.4,82.3271130625686,97.73969722455845,90.33628011787138,78.45188284518828,97.96824796824797,37,1,38
706,CAP,0.8,0.5,81.64835164835165,97.80300641227794,90.33628011787138,77.71966527196653,98.02494802494802,37,1,38
707,CAP,0.8,0.6000000000000001,80.35126234906696,97.84663865546219,90.405616224649,76.56903765690377,98.06274806274806,37,1,38
708,CAP,0.8,0.7000000000000001,79.16666666666666,97.90048288893554,90.46628531807939,75.52301255230127,98.1099981099981,37,1,38
