,Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,Coverage
903,RIF,0.2,0.4,95.93982061915325,98.51389630116178,97.24462365591397
904,RIF,0.2,0.5,95.78470145654481,98.51818405713817,97.24742383512545
905,RIF,0.2,0.6,95.5159112825458,98.52277390233894,97.27822580645162
906,RIF,0.2,0.7000000000000001,95.11513633298006,98.53930740193665,97.30902777777779
907,RIF,0.2,0.8,94.7226502311248,98.54347023345505,97.32582885304659
908,RIF,0.2,0.9,94.11142114885018,98.57242482668089,97.3622311827957
909,RIF,0.30000000000000004,0.1,96.34509954794652,98.42454736668454,97.00940860215054
910,RIF,0.30000000000000004,0.2,96.18048874350586,98.47475744121033,97.21662186379928
911,RIF,0.30000000000000004,0.30000000000000004,96.04465402752382,98.49704336399473,97.28662634408603
912,RIF,0.30000000000000004,0.4,95.94880677444188,98.50580846434876,97.31462813620072
913,RIF,0.30000000000000004,0.5,95.79403272377286,98.5100968642259,97.31742831541219
914,RIF,0.30000000000000004,0.6,95.52454282964389,98.51468898736255,97.33982974910394
915,RIF,0.30000000000000004,0.7000000000000001,95.12359334423391,98.53122179371462,97.36503136200717
916,RIF,0.30000000000000004,0.8,94.72924882177551,98.53538461538461,97.36783154121864
917,RIF,0.30000000000000004,0.9,94.11595038938565,98.5643381598917,97.39023297491039
918,RIF,0.4,0.1,96.34509954794652,98.42454736668454,97.00940860215054
919,RIF,0.4,0.2,96.18048874350586,98.47475744121033,97.21662186379928
920,RIF,0.4,0.30000000000000004,96.04465402752382,98.49704336399473,97.28662634408603
921,RIF,0.4,0.4,95.94880677444188,98.50580846434876,97.31462813620072
922,RIF,0.4,0.5,95.79403272377286,98.5100968642259,97.31742831541219
923,RIF,0.4,0.6,95.52454282964389,98.51468898736255,97.33982974910394
924,RIF,0.4,0.7000000000000001,95.12359334423391,98.53122179371462,97.36503136200717
925,RIF,0.4,0.8,94.72924882177551,98.53538461538461,97.36783154121864
926,RIF,0.4,0.9,94.11595038938565,98.5643381598917,97.39023297491039
927,RIF,0.5,0.1,96.3458024810078,98.42454736668454,97.01500896057348
928,RIF,0.5,0.2,96.18122354751829,98.47475744121033,97.22222222222221
929,RIF,0.5,0.30000000000000004,96.04541518329644,98.49704336399473,97.29222670250897
930,RIF,0.5,0.4,95.94958629978834,98.50580846434876,97.32022849462365
931,RIF,0.5,0.5,95.79484218629715,98.5100968642259,97.32302867383513
932,RIF,0.5,0.6,95.52497353478972,98.51468898736255,97.34262992831542
933,RIF,0.5,0.7000000000000001,95.12406231967687,98.53122179371462,97.36783154121864
934,RIF,0.5,0.8,94.72975572225428,98.53538461538461,97.37063172043011
935,RIF,0.5,0.9,94.11651605460489,98.5643381598917,97.39303315412187
936,RIF,0.6,0.1,96.34509954794652,98.42454736668454,97.00940860215054
937,RIF,0.6,0.2,96.18048874350586,98.47475744121033,97.21662186379928
938,RIF,0.6,0.30000000000000004,96.04503464203233,98.49704336399473,97.2894265232975
939,RIF,0.6,0.4,95.94919657461753,98.50580846434876,97.31742831541219
940,RIF,0.6,0.5,95.79443749398517,98.5100968642259,97.32022849462365
941,RIF,0.6,0.6,95.52540415704388,98.51468898736255,97.34543010752688
942,RIF,0.6,0.7000000000000001,95.12359334423391,98.53122179371462,97.36503136200717
943,RIF,0.6,0.8,94.72924882177551,98.53538461538461,97.36783154121864
944,RIF,0.6,0.9,94.11595038938565,98.5643381598917,97.39023297491039
945,RIF,0.7000000000000001,0.1,96.3429891252045,98.42454736668454,96.99260752688173
946,RIF,0.7000000000000001,0.2,96.17828263380824,98.47475744121033,97.19982078853047
947,RIF,0.7000000000000001,0.30000000000000004,96.04198767334361,98.49704336399473,97.26702508960572
948,RIF,0.7000000000000001,0.4,95.94607607125663,98.50580846434876,97.29502688172043
949,RIF,0.7000000000000001,0.5,95.79119714918617,98.5100968642259,97.2978270609319
950,RIF,0.7000000000000001,0.6,95.52152557064433,98.51468898736255,97.32022849462365
951,RIF,0.7000000000000001,0.7000000000000001,95.12077759599653,98.53122179371462,97.34823028673834
952,RIF,0.7000000000000001,0.8,94.72620537003176,98.53538461538461,97.35103046594982
953,RIF,0.7000000000000001,0.9,94.11255411255411,98.5643381598917,97.37343189964157
954,RIF,0.8,0.1,96.33805531463814,98.43201980606561,96.91980286738351
955,RIF,0.8,0.2,96.17238719629772,98.4822309970385,97.12141577060932
956,RIF,0.8,0.30000000000000004,96.03587962962963,98.50451930977813,97.18862007168458
957,RIF,0.8,0.4,95.93982061915325,98.51328596656947,97.21662186379928
958,RIF,0.8,0.5,95.78470145654481,98.51757555847568,97.21942204301075
959,RIF,0.8,0.6,95.5159112825458,98.52216748768473,97.25022401433692
960,RIF,0.8,0.7000000000000001,95.11513633298006,98.5387078236598,97.28102598566308
961,RIF,0.8,0.8,94.7226502311248,98.54293219504187,97.30062724014337
962,RIF,0.8,0.9,94.11142114885018,98.57189757058438,97.33702956989248
963,RIF,0.9,0.1,96.33805531463814,98.4313725490196,96.89180107526882
964,RIF,0.9,0.2,96.17238719629772,98.48160645214385,97.09341397849462
965,RIF,0.9,0.30000000000000004,96.03587962962963,98.50390464447185,97.16061827956989
966,RIF,0.9,0.4,95.93982061915325,98.51267513044908,97.18862007168458
967,RIF,0.9,0.5,95.78470145654481,98.51696655985539,97.19142025089606
968,RIF,0.9,0.6,95.5159112825458,98.52156057494867,97.22222222222221
969,RIF,0.9,0.7000000000000001,95.11513633298006,98.53810775295663,97.25302419354838
970,RIF,0.9,0.8,94.7226502311248,98.54233390818756,97.27262544802868
971,RIF,0.9,0.9,94.11142114885018,98.57136992487376,97.31182795698925
972,INH,0.1,0.1,94.43798899992254,98.82924987017891,95.6511980248022
973,INH,0.1,0.2,94.29368894402232,98.86872495875559,95.7101172773694
974,INH,0.1,0.30000000000000004,94.09302325581396,98.90710382513662,95.75220245777454
975,INH,0.1,0.4,93.94385856079404,98.92164249387831,95.76342517254925
976,INH,0.1,0.5,93.75435877566835,98.9266042088414,95.80270467426071
977,INH,0.1,0.6,93.57961586121436,98.93617021276596,95.83076146119747
978,INH,0.1,0.7000000000000001,93.35036383341074,98.94107680722891,95.85881824813423
979,INH,0.1,0.8,93.11145510835914,98.96034247541986,95.88968071376466
980,INH,0.1,0.9,92.72178822801455,98.96533885152613,95.9317658941698
981,INH,0.2,0.1,94.43928128872366,98.8274231678487,95.56702766399192
982,INH,0.2,0.2,94.29634221946684,98.86776430626976,95.67644913304528
983,INH,0.2,0.30000000000000004,94.09576940957695,98.90694935217903,95.76061949385556
984,INH,0.2,0.4,93.94714407502131,98.92159171179657,95.7802592447113
985,INH,0.2,0.5,93.75774473358116,98.9266042088414,95.82234442511644
986,INH,0.2,0.6,93.58259792537544,98.93617021276596,95.84759553335952
987,INH,0.2,0.7000000000000001,93.35293662462276,98.94107680722891,95.8728466416026
988,INH,0.2,0.8,93.11411992263055,98.96034247541986,95.90370910723304
989,INH,0.2,0.9,92.72403927936287,98.96533885152613,95.9429886089445
990,INH,0.30000000000000004,0.1,94.53488372093022,98.79412622775455,93.89484316256103
991,INH,0.30000000000000004,0.2,94.34796092417429,98.85725169031521,95.11250771561642
992,INH,0.30000000000000004,0.30000000000000004,94.11172232122105,98.90555712803094,95.68767184781998
993,INH,0.30000000000000004,0.4,93.95583107322743,98.92082940622055,95.7437854216935
994,INH,0.30000000000000004,0.5,93.7664550100666,98.92604804521903,95.79709331687334
995,INH,0.30000000000000004,0.6,93.59033906177426,98.93561908350209,95.81673306772909
996,INH,0.30000000000000004,0.7000000000000001,93.36067476592123,98.94052832320949,95.84198417597217
997,INH,0.30000000000000004,0.8,93.12132466728566,98.96446222640621,95.86723528421524
998,INH,0.30000000000000004,0.9,92.73064728172609,98.96946026069361,95.90370910723304
999,INH,0.4,0.1,94.55361287327865,98.782151208106,93.8611750182369
1000,INH,0.4,0.2,94.38123984211748,98.83849292056635,94.70848998372706
1001,INH,0.4,0.30000000000000004,94.12265099373597,98.89528845245964,95.7101172773694
1002,INH,0.4,0.4,93.96751740139212,98.91145563357053,95.81673306772909
1003,INH,0.4,0.5,93.77801824084094,98.91672946495855,95.87004096290893
1004,INH,0.4,0.6,93.60222531293462,98.92630091829527,95.88968071376466
1005,INH,0.4,0.7000000000000001,93.37298215802889,98.93121145063327,95.91493182200774
1006,INH,0.4,0.8,93.13354445045185,98.95514660893303,95.93737725155715
1007,INH,0.4,0.9,92.7429939010268,98.9601468028043,95.97104539588126
1008,INH,0.5,0.1,94.54686289697909,98.77733937356909,93.81908983783177
1009,INH,0.5,0.2,94.37470943747094,98.83374928009215,94.6692104820156
1010,INH,0.5,0.30000000000000004,94.11673633689426,98.89061983666147,95.67644913304528
1011,INH,0.5,0.4,93.96097863115516,98.90679483554801,95.7802592447113
1012,INH,0.5,0.5,93.77176015473889,98.9120708331371,95.83637281858482
1013,INH,0.5,0.6,93.59480157809237,98.92164249387831,95.8504012120532
1014,INH,0.5,0.7000000000000001,93.36478230608614,98.92655367231639,95.8728466416026
1015,INH,0.5,0.8,93.12557995669657,98.95048945783132,95.89809774984569
1016,INH,0.5,0.9,92.73458030607513,98.95549073115649,95.9317658941698
1017,INH,0.6,0.1,94.55529775715391,98.77252800779347,93.87800909039898
1018,INH,0.6,0.2,94.38297872340425,98.8290060949273,94.72532405588912
1019,INH,0.6,0.30000000000000004,94.1244684963278,98.88595166163142,95.72695134953145
1020,INH,0.6,0.4,93.96891672465784,98.90213447674692,95.83076146119747
1021,INH,0.6,0.5,93.77946062900858,98.90741264010549,95.88406935637731
1022,INH,0.6,0.6,93.60518999073216,98.9169845081697,95.91212614331407
1023,INH,0.6,0.7000000000000001,93.37605187987339,98.92189633256439,95.93737725155715
1024,INH,0.6,0.8,93.13725490196079,98.94117647058823,95.96543403849391
1025,INH,0.6,0.9,92.74747318879716,98.94617990214527,96.00190786151171
1026,INH,0.7000000000000001,0.1,94.55234852588407,98.78696351147269,93.8499523034622
1027,INH,0.7000000000000001,0.2,94.37993497445424,98.84323701641547,94.69726726895236
1028,INH,0.7000000000000001,0.30000000000000004,94.12128712871286,98.89995750908834,95.69889456259469
1029,INH,0.7000000000000001,0.4,93.96565062664396,98.91611687087654,95.80270467426071
1030,INH,0.7000000000000001,0.5,93.77609401577239,98.92138853563186,95.85601256944055
1031,INH,0.7000000000000001,0.6,93.60173093269454,98.93095978148253,95.88406935637731
1032,INH,0.7000000000000001,0.7000000000000001,93.37349397590361,98.93586966757698,95.91493182200774
1033,INH,0.7000000000000001,0.8,93.13460498880222,98.95514660893303,95.9429886089445
1034,INH,0.7000000000000001,0.9,92.74467428218585,98.9601468028043,95.97946243196229
1035,INH,0.8,0.1,94.5531914893617,98.78696351147269,93.85556366084955
1036,INH,0.8,0.2,94.38080495356037,98.84323701641547,94.70287862633971
1037,INH,0.8,0.30000000000000004,94.12219644238206,98.89995750908834,95.70450591998204
1038,INH,0.8,0.4,93.96658415841584,98.91611687087654,95.80831603164806
1039,INH,0.8,0.5,93.77705627705627,98.92138853563186,95.8616239268279
1040,INH,0.8,0.6,93.60271961678127,98.93095978148253,95.88968071376466
1041,INH,0.8,0.7000000000000001,93.37451737451737,98.93586966757698,95.9205431793951
1042,INH,0.8,0.8,93.13566519959848,98.95514660893303,95.94859996633186
1043,INH,0.8,0.9,92.7457941040284,98.9601468028043,95.98507378934964
1044,INH,0.9,0.1,94.55108359133126,98.78696351147269,93.84153526738118
1045,INH,0.9,0.2,94.37906472592134,98.84323701641547,94.69165591156501
1046,INH,0.9,0.30000000000000004,94.1203775336531,98.89995750908834,95.69328320520734
1047,INH,0.9,0.4,93.96518375241779,98.91611687087654,95.79989899556702
1048,INH,0.9,0.5,93.77561277352508,98.92138853563186,95.85320689074686
1049,INH,0.9,0.6,93.60123647604328,98.93095978148253,95.88126367768363
1050,INH,0.9,0.7000000000000001,93.37298215802889,98.93586966757698,95.91212614331407
1051,INH,0.9,0.8,93.13407476058079,98.95514660893303,95.94018293025083
1052,INH,0.9,0.9,92.7457941040284,98.9601468028043,95.98507378934964
