Drug,Build_FRS,Test_FRS,Sensitivity,Specificity,DPR,Sensitivity2,Specificity2,TP,FN,TN,FP,UP,UN
BDQ,0.4,0.6000000000000001,39.416058394160586,99.28698752228165,96.16960627115625,37.5,99.31420321241653,54,83,10583,76,7,423
BDQ,0.4,0.7000000000000001,35.76642335766424,99.2966991747937,96.21414573311955,34.02777777777778,99.32322685435841,49,88,10589,75,7,418
BDQ,0.4,0.8,35.03649635036496,99.35338768625246,96.27650097986816,33.33333333333333,99.37736870600975,48,89,10602,69,7,411
BDQ,0.4,0.9,31.61764705882353,99.38179093293368,96.3121325494388,29.86111111111111,99.4044396318354,43,93,10610,66,8,406
ETH,0.5,0.1,90.96431283219438,86.66666666666667,90.47849202513292,82.99272601316245,87.96136598827182,2396,238,9074,1396,253,1126
ETH,0.5,0.2,90.70208728652752,86.81727194738346,90.63039425533384,82.78489781780395,88.0734736115902,2390,245,9108,1383,252,1105
ETH,0.5,0.30000000000000004,90.55386949924127,86.93171010081797,90.79610577918939,82.6809837201247,88.15108658157985,2387,249,9140,1374,251,1082
ETH,0.5,0.4,90.29199848312476,87.0321109633289,90.88586618794449,82.4731555247662,88.2286995515695,2381,256,9161,1365,250,1070
ETH,0.5,0.5,90.06823351023503,87.15221726331782,90.92729406890837,82.29996536196744,88.33218351155571,2376,262,9178,1353,249,1065
ETH,0.5,0.6000000000000001,89.46570670708601,87.24615676598975,90.98253124352689,81.78039487357118,88.40979648154536,2361,278,9194,1344,248,1058
ETH,0.5,0.7000000000000001,89.0530303030303,87.34117200834439,91.04467306497273,81.43401454797367,88.48740945153502,2351,289,9211,1335,247,1050
ETH,0.5,0.8,88.29545454545455,87.43366186504929,91.08610094593661,80.74125389677866,88.56502242152466,2331,309,9226,1326,247,1044
ETH,0.5,0.9,87.09920784609582,87.51538097491718,91.25181246979217,79.97921718046415,88.62538806484996,2309,342,9246,1319,236,1031
ETH,0.9,0.1,90.89866156787762,86.61606456571867,89.91921563212043,82.33460339452719,87.98723697826837,2377,238,9015,1393,272,1188
ETH,0.9,0.2,90.63097514340345,86.77471947827755,90.05040392183939,82.09213716660894,88.10796826491894,2370,245,9048,1379,272,1169
ETH,0.9,0.30000000000000004,90.48165137614679,86.88995215311004,90.21611544569495,81.98822306892968,88.1855812349086,2367,249,9080,1370,271,1146
ETH,0.9,0.4,90.21406727828746,86.9910151022749,90.29897120762273,81.74575684101143,88.26319420489824,2360,256,9101,1361,271,1134
ETH,0.9,0.5,89.98470948012233,87.11187541798033,90.3334944417593,81.53792864565293,88.36667816488443,2354,262,9118,1349,271,1129
ETH,0.9,0.6000000000000001,89.40548780487805,87.20641588695818,90.43706414416903,81.26082438517493,88.44429113487409,2346,278,9134,1340,263,1122
ETH,0.9,0.7000000000000001,88.99466869763899,87.30204159511543,90.50611061244217,80.94908209213717,88.52190410486375,2337,289,9151,1331,261,1114
ETH,0.9,0.8,88.25987841945289,87.3951182303585,90.58896637436995,80.46414963630066,88.5995170748534,2323,309,9166,1322,255,1108
ETH,0.9,0.9,87.0797128825085,87.47857550942678,90.78920113236208,79.84066505022514,88.65988271817868,2305,342,9187,1315,240,1094
BDQ,0.8,0.1,46.72131147540984,99.41360068097985,95.2699091394976,39.58333333333333,99.44053419960296,57,65,10511,62,22,509
BDQ,0.8,0.2,45.08196721311475,99.4426074633916,95.37680384820952,38.19444444444444,99.46760512542863,55,67,10526,59,22,497
BDQ,0.8,0.30000000000000004,41.935483870967744,99.4908062234795,95.57277748084803,36.11111111111111,99.51272333513806,52,72,10551,54,20,477
BDQ,0.8,0.4,40.476190476190474,99.54776710005653,95.67076429716728,35.41666666666667,99.56686518678939,51,75,10566,48,18,468
BDQ,0.8,0.5,37.301587301587304,99.5668549905838,95.72421165152325,32.63888888888889,99.58491247067316,47,79,10574,46,18,462
BDQ,0.8,0.6000000000000001,34.645669291338585,99.61408132530121,95.76875111348654,30.555555555555557,99.6300306803826,44,83,10583,41,17,458
BDQ,0.8,0.7000000000000001,33.33333333333333,99.62367108853137,95.85783003741315,30.555555555555557,99.6390543223245,44,88,10589,40,12,453
BDQ,0.8,0.8,33.08270676691729,99.68970380818054,95.92018528416176,30.555555555555557,99.7022198159177,44,89,10602,33,11,447
BDQ,0.8,0.9,30.597014925373134,99.7086739968048,95.98254053091038,28.47222222222222,99.72026709980149,41,93,10610,31,10,441
BDQ,0.5,0.1,51.49253731343284,99.0295835688713,95.74202743630858,47.91666666666667,99.07056487998557,69,65,10511,103,10,468
BDQ,0.5,0.2,50.0,99.06823529411764,95.84001425262782,46.52777777777778,99.1066594477531,67,67,10526,99,10,457
BDQ,0.5,0.30000000000000004,47.05882352941176,99.1076460642495,96.04489577765901,44.44444444444444,99.14275401552067,64,72,10551,95,8,436
BDQ,0.5,0.4,45.65217391304348,99.21126760563381,96.09834313201496,43.75,99.24201407688142,63,75,10566,84,6,432
BDQ,0.5,0.5,42.7536231884058,99.23048048048048,96.15179048637093,40.97222222222222,99.2600613607652,59,79,10574,82,6,426
BDQ,0.5,0.6000000000000001,39.416058394160586,99.28698752228165,96.16960627115625,37.5,99.31420321241653,54,83,10583,76,7,423
BDQ,0.5,0.7000000000000001,35.76642335766424,99.2966991747937,96.21414573311955,34.02777777777778,99.32322685435841,49,88,10589,75,7,418
BDQ,0.5,0.8,35.03649635036496,99.35338768625246,96.27650097986816,33.33333333333333,99.37736870600975,48,89,10602,69,7,411
BDQ,0.5,0.9,31.61764705882353,99.38179093293368,96.3121325494388,29.86111111111111,99.4044396318354,43,93,10610,66,8,406
KAN,0.4,0.1,83.55150825270347,97.13139418254765,91.82922138579043,79.82599238716693,97.37775061124695,1468,289,14526,429,82,1405
KAN,0.4,0.2,83.14350797266515,97.15525876460768,91.93362272652344,79.39097335508428,97.3960880195599,1460,296,14549,426,83,1385
KAN,0.4,0.30000000000000004,82.51708428246015,97.18366257341164,91.98307599318643,78.79282218597064,97.42053789731051,1449,307,14562,422,83,1376
KAN,0.4,0.4,82.09806157354618,97.22426102622272,91.98857080059344,78.30342577487765,97.45721271393643,1440,314,14571,416,85,1373
KAN,0.4,0.5,81.69897377423034,97.23889555822329,92.02703445244245,77.92278412180534,97.46943765281173,1433,321,14580,414,85,1366
KAN,0.4,0.6000000000000001,80.74074074074075,97.27369684042128,92.07648771910544,77.05274605764002,97.5,1417,338,14593,409,84,1358
KAN,0.4,0.7000000000000001,80.0,97.29513657561625,92.12044617836145,76.3458401305057,97.51833740831296,1404,351,14604,406,84,1350
KAN,0.4,0.8,79.25925925925927,97.32428115015975,92.19737348205945,75.6389342033714,97.54278728606357,1391,364,14622,402,84,1336
KAN,0.4,0.9,78.31531018782016,97.3521389129133,92.24682674872246,74.82327351821642,97.56723716381418,1376,381,14633,398,82,1329
BDQ,0.9,0.1,45.83333333333333,99.41360068097985,95.25209335471227,38.19444444444444,99.44053419960296,55,65,10511,62,24,509
BDQ,0.9,0.2,44.166666666666664,99.4426074633916,95.35898806342419,36.80555555555556,99.46760512542863,53,67,10526,59,24,497
BDQ,0.9,0.30000000000000004,40.98360655737705,99.4908062234795,95.55496169606272,34.72222222222222,99.51272333513806,50,72,10551,54,22,477
BDQ,0.9,0.4,39.516129032258064,99.54776710005653,95.65294851238197,34.02777777777778,99.56686518678939,49,75,10566,48,20,468
BDQ,0.9,0.5,36.29032258064516,99.5668549905838,95.70639586673792,31.25,99.58491247067316,45,79,10574,46,20,462
BDQ,0.9,0.6000000000000001,33.6,99.61408132530121,95.75093532870123,29.166666666666668,99.6300306803826,42,83,10583,41,19,458
BDQ,0.9,0.7000000000000001,32.30769230769231,99.62367108853137,95.84001425262782,29.166666666666668,99.6390543223245,42,88,10589,40,14,453
BDQ,0.9,0.8,32.06106870229007,99.68970380818054,95.90236949937645,29.166666666666668,99.7022198159177,42,89,10602,33,13,447
BDQ,0.9,0.9,31.11111111111111,99.7086739968048,95.99144842330305,29.166666666666668,99.72026709980149,42,93,10610,31,9,441
KAN,0.8,0.1,83.53276353276354,97.14438574199158,91.80724215616243,79.71723762914628,97.38997555012226,1466,289,14526,427,84,1407
KAN,0.8,0.2,83.12428734321551,97.16823615841848,91.91164349689544,79.28221859706362,97.4083129584352,1458,296,14549,424,85,1387
KAN,0.8,0.30000000000000004,82.49714937286203,97.20312395701221,91.95560195615144,78.68406742794998,97.43887530562347,1447,307,14562,419,85,1379
KAN,0.8,0.4,82.07762557077626,97.24372664175121,91.96109676355843,78.19467101685699,97.47555012224939,1438,314,14571,413,87,1376
KAN,0.8,0.5,81.67808219178082,97.2583550130078,91.99956041540744,77.81402936378467,97.4877750611247,1431,321,14580,411,87,1369
KAN,0.8,0.6000000000000001,80.72976054732041,97.29315287685846,92.05450848947746,76.99836867862969,97.51833740831296,1416,338,14593,406,85,1361
KAN,0.8,0.7000000000000001,79.98859749144812,97.31458652628773,92.09846694873345,76.29146275149537,97.53667481662592,1403,351,14604,403,85,1353
KAN,0.8,0.8,79.24743443557583,97.34371879368884,92.17539425243146,75.58455682436107,97.56112469437653,1390,364,14622,399,85,1339
KAN,0.8,0.9,78.30296127562643,97.36509415130747,92.23034232650146,74.76889613920609,97.57946210268949,1375,381,14633,396,83,1331
ETH,0.2,0.1,90.95057034220532,86.73293825272414,90.39563626320513,82.85417388292345,88.03035529492928,2392,238,9074,1388,257,1134
ETH,0.2,0.2,90.68795134929685,86.88352570828961,90.54753849340607,82.64634568756495,88.14246291824767,2386,245,9108,1375,256,1113
ETH,0.2,0.30000000000000004,90.53951367781154,86.9979059584999,90.71325001726161,82.5424315898857,88.22007588823733,2383,249,9140,1366,255,1090
ETH,0.2,0.4,90.2698593690612,87.0983076630538,90.78920113236208,82.26532732940768,88.29768885822698,2375,256,9161,1357,256,1078
ETH,0.2,0.5,90.04180919802357,87.210186240973,90.83062901332598,82.05749913404918,88.392549154881,2369,262,9178,1346,256,1072
ETH,0.2,0.6000000000000001,89.44971537001898,87.30414965340424,90.90658012842643,81.64184274333218,88.47016212487064,2357,278,9194,1337,252,1065
ETH,0.2,0.7000000000000001,89.03641881638846,87.39918398330012,90.96872194987226,81.29546241773468,88.5477750948603,2347,289,9211,1328,251,1057
ETH,0.2,0.8,88.27769347496206,87.47511140608704,91.02395912449079,80.60270176653967,88.60814073818558,2327,309,9226,1321,251,1049
ETH,0.2,0.9,87.0797128825085,87.55681818181819,91.18967064834634,79.84066505022514,88.66850638151087,2305,342,9246,1314,240,1036
LZD,0.1,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.1,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.1,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.1,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.1,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.1,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.1,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.1,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.1,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
ETH,0.6000000000000001,0.1,90.9471281856219,86.71636085626912,90.40254091003244,82.8195358503637,88.01310796826492,2391,238,9074,1390,258,1132
ETH,0.6000000000000001,0.2,90.6808672499049,86.87523845860359,90.54063384657874,82.57706962244544,88.13383925491549,2384,245,9108,1376,258,1112
ETH,0.6000000000000001,0.30000000000000004,90.53231939163499,86.98134754472783,90.71325001726161,82.4731555247662,88.20282856157296,2381,249,9140,1368,257,1088
ETH,0.6000000000000001,0.4,90.26615969581749,87.08174904942966,90.79610577918939,82.23068929684794,88.2804415315626,2374,256,9161,1359,257,1076
ETH,0.6000000000000001,0.5,90.03802281368822,87.2019002375297,90.83062901332598,82.02286110148943,88.38392549154881,2368,262,9178,1347,257,1071
ETH,0.6000000000000001,0.6000000000000001,89.4577171027683,87.29586023547284,90.92729406890837,81.71111880845167,88.46153846153845,2359,278,9194,1338,250,1064
ETH,0.6000000000000001,0.7000000000000001,89.04473085670963,87.39089184060721,90.98943589035422,81.36473848285416,88.53915143152811,2349,289,9211,1329,249,1056
ETH,0.6000000000000001,0.8,88.28658074298711,87.48340603072255,91.0308637713181,80.67197783165916,88.61676440151777,2329,309,9226,1320,249,1050
ETH,0.6000000000000001,0.9,87.08946772366932,87.56511033241785,91.19657529517366,79.90994111534465,88.67713004484304,2307,342,9246,1313,238,1037
LZD,0.5,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.5,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.5,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.5,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.5,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.5,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.5,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.5,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.5,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
KAN,0.1,0.1,83.55150825270347,97.13139418254765,91.82922138579043,79.82599238716693,97.37775061124695,1468,289,14526,429,82,1405
KAN,0.1,0.2,83.14350797266515,97.15525876460768,91.93362272652344,79.39097335508428,97.3960880195599,1460,296,14549,426,83,1385
KAN,0.1,0.30000000000000004,82.51708428246015,97.18366257341164,91.98307599318643,78.79282218597064,97.42053789731051,1449,307,14562,422,83,1376
KAN,0.1,0.4,82.09806157354618,97.22426102622272,91.98857080059344,78.30342577487765,97.45721271393643,1440,314,14571,416,85,1373
KAN,0.1,0.5,81.69897377423034,97.23889555822329,92.02703445244245,77.92278412180534,97.46943765281173,1433,321,14580,414,85,1366
KAN,0.1,0.6000000000000001,80.74074074074075,97.27369684042128,92.07648771910544,77.05274605764002,97.5,1417,338,14593,409,84,1358
KAN,0.1,0.7000000000000001,80.0,97.29513657561625,92.12044617836145,76.3458401305057,97.51833740831296,1404,351,14604,406,84,1350
KAN,0.1,0.8,79.25925925925927,97.32428115015975,92.19737348205945,75.6389342033714,97.54278728606357,1391,364,14622,402,84,1336
KAN,0.1,0.9,78.31531018782016,97.3521389129133,92.24682674872246,74.82327351821642,97.56723716381418,1376,381,14633,398,82,1329
LZD,0.2,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.2,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.2,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.2,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.2,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.2,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.2,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.2,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.2,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
KAN,0.5,0.1,83.55150825270347,97.13139418254765,91.82922138579043,79.82599238716693,97.37775061124695,1468,289,14526,429,82,1405
KAN,0.5,0.2,83.14350797266515,97.15525876460768,91.93362272652344,79.39097335508428,97.3960880195599,1460,296,14549,426,83,1385
KAN,0.5,0.30000000000000004,82.51708428246015,97.18366257341164,91.98307599318643,78.79282218597064,97.42053789731051,1449,307,14562,422,83,1376
KAN,0.5,0.4,82.09806157354618,97.22426102622272,91.98857080059344,78.30342577487765,97.45721271393643,1440,314,14571,416,85,1373
KAN,0.5,0.5,81.69897377423034,97.23889555822329,92.02703445244245,77.92278412180534,97.46943765281173,1433,321,14580,414,85,1366
KAN,0.5,0.6000000000000001,80.74074074074075,97.27369684042128,92.07648771910544,77.05274605764002,97.5,1417,338,14593,409,84,1358
KAN,0.5,0.7000000000000001,80.0,97.29513657561625,92.12044617836145,76.3458401305057,97.51833740831296,1404,351,14604,406,84,1350
KAN,0.5,0.8,79.25925925925927,97.32428115015975,92.19737348205945,75.6389342033714,97.54278728606357,1391,364,14622,402,84,1336
KAN,0.5,0.9,78.31531018782016,97.3521389129133,92.24682674872246,74.82327351821642,97.56723716381418,1376,381,14633,398,82,1329
LZD,0.6000000000000001,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.6000000000000001,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.6000000000000001,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.6000000000000001,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.6000000000000001,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.6000000000000001,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.6000000000000001,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.6000000000000001,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.6000000000000001,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
EMB,0.30000000000000004,0.1,94.73684210526315,91.93393876690807,90.44486306332415,87.63800904977376,92.73636991028296,4842,269,23992,2105,414,2883
EMB,0.30000000000000004,0.2,94.53476983349657,92.06089438629877,90.94334154470367,87.34841628959276,92.80193236714976,4826,279,24189,2086,420,2705
EMB,0.30000000000000004,0.30000000000000004,94.29970617042116,92.1396387868691,91.33748732067816,87.131221719457,92.83643892339545,4814,291,24335,2076,420,2569
EMB,0.30000000000000004,0.4,94.12110523221634,92.19151185621507,91.5432546007825,86.93212669683258,92.86404416839198,4803,300,24416,2068,422,2496
EMB,0.30000000000000004,0.5,93.86635312561239,92.25577800399654,91.6562816983046,86.69683257918552,92.91235334713596,4790,313,24469,2054,422,2457
EMB,0.30000000000000004,0.6000000000000001,93.51616062683644,92.29929206205753,91.75771627300391,86.40723981900452,92.94340924775707,4774,331,24511,2045,420,2424
EMB,0.30000000000000004,0.7000000000000001,93.26678410647877,92.34446159057548,91.80698449500072,86.24434389140272,92.98136645962732,4765,344,24535,2034,416,2411
EMB,0.30000000000000004,0.8,92.82221787600234,92.39249031190037,91.84755832488045,85.90045248868779,93.02277432712215,4746,367,24557,2022,412,2401
EMB,0.30000000000000004,0.9,91.93201797226021,92.47978943410415,91.91131720040573,85.1764705882353,93.09868875086266,4706,413,24595,2000,406,2385
KAN,0.9,0.1,83.53276353276354,97.14438574199158,91.80724215616243,79.71723762914628,97.38997555012226,1466,289,14526,427,84,1407
KAN,0.9,0.2,83.12428734321551,97.16823615841848,91.91164349689544,79.28221859706362,97.4083129584352,1458,296,14549,424,85,1387
KAN,0.9,0.30000000000000004,82.49714937286203,97.20312395701221,91.95560195615144,78.68406742794998,97.43887530562347,1447,307,14562,419,85,1379
KAN,0.9,0.4,82.07762557077626,97.24372664175121,91.96109676355843,78.19467101685699,97.47555012224939,1438,314,14571,413,87,1376
KAN,0.9,0.5,81.67808219178082,97.2583550130078,91.99956041540744,77.81402936378467,97.4877750611247,1431,321,14580,411,87,1369
KAN,0.9,0.6000000000000001,80.72976054732041,97.29315287685846,92.05450848947746,76.99836867862969,97.51833740831296,1416,338,14593,406,85,1361
KAN,0.9,0.7000000000000001,79.98859749144812,97.31458652628773,92.09846694873345,76.29146275149537,97.53667481662592,1403,351,14604,403,85,1353
KAN,0.9,0.8,79.24743443557583,97.34371879368884,92.17539425243146,75.58455682436107,97.56112469437653,1390,364,14622,399,85,1339
KAN,0.9,0.9,78.30296127562643,97.36509415130747,92.23034232650146,74.76889613920609,97.57946210268949,1375,381,14633,396,83,1331
ETH,0.30000000000000004,0.1,90.95057034220532,86.73293825272414,90.39563626320513,82.85417388292345,88.03035529492928,2392,238,9074,1388,257,1134
ETH,0.30000000000000004,0.2,90.68795134929685,86.88352570828961,90.54753849340607,82.64634568756495,88.14246291824767,2386,245,9108,1375,256,1113
ETH,0.30000000000000004,0.30000000000000004,90.53951367781154,86.9979059584999,90.71325001726161,82.5424315898857,88.22007588823733,2383,249,9140,1366,255,1090
ETH,0.30000000000000004,0.4,90.2698593690612,87.0983076630538,90.78920113236208,82.26532732940768,88.29768885822698,2375,256,9161,1357,256,1078
ETH,0.30000000000000004,0.5,90.04180919802357,87.210186240973,90.83062901332598,82.05749913404918,88.392549154881,2369,262,9178,1346,256,1072
ETH,0.30000000000000004,0.6000000000000001,89.44971537001898,87.30414965340424,90.90658012842643,81.64184274333218,88.47016212487064,2357,278,9194,1337,252,1065
ETH,0.30000000000000004,0.7000000000000001,89.03641881638846,87.39918398330012,90.96872194987226,81.29546241773468,88.5477750948603,2347,289,9211,1328,251,1057
ETH,0.30000000000000004,0.8,88.27769347496206,87.47511140608704,91.02395912449079,80.60270176653967,88.60814073818558,2327,309,9226,1321,251,1049
ETH,0.30000000000000004,0.9,87.0797128825085,87.55681818181819,91.18967064834634,79.84066505022514,88.66850638151087,2305,342,9246,1314,240,1036
LZD,0.30000000000000004,0.1,29.756097560975608,99.79050279329608,99.66378482228626,29.756097560975608,99.79121720370242,61,144,14290,30,0,49
LZD,0.30000000000000004,0.2,29.268292682926827,99.80451022830412,99.68436942500342,29.268292682926827,99.80513605678892,60,145,14295,28,0,46
LZD,0.30000000000000004,0.30000000000000004,29.268292682926827,99.804537521815,99.69809249348154,29.268292682926827,99.80513605678892,60,145,14297,28,0,44
LZD,0.30000000000000004,0.4,28.780487804878046,99.81151832460733,99.69809249348154,28.780487804878046,99.81209548333217,59,146,14298,27,0,44
LZD,0.30000000000000004,0.5,28.780487804878046,99.81849912739965,99.69809249348154,28.780487804878046,99.81905490987543,59,146,14299,26,0,44
LZD,0.30000000000000004,0.6000000000000001,28.780487804878046,99.8324607329843,99.69809249348154,28.780487804878046,99.83297376296193,59,146,14301,24,0,44
LZD,0.30000000000000004,0.7000000000000001,28.292682926829265,99.8324607329843,99.69809249348154,28.292682926829265,99.83297376296193,58,147,14301,24,0,44
LZD,0.30000000000000004,0.8,27.31707317073171,99.83944153577661,99.69809249348154,27.31707317073171,99.83993318950517,56,149,14302,23,0,44
LZD,0.30000000000000004,0.9,25.853658536585368,99.84642233856894,99.69809249348154,25.853658536585368,99.84689261604844,53,152,14303,22,0,44
ETH,0.7000000000000001,0.1,90.94368340943684,86.69978979552837,90.40944555685977,82.78489781780395,87.99586064160056,2390,238,9074,1392,259,1130
ETH,0.7000000000000001,0.2,90.6808672499049,86.85866870112531,90.55444314023337,82.57706962244544,88.11659192825113,2384,245,9108,1378,258,1110
ETH,0.7000000000000001,0.30000000000000004,90.53231939163499,86.97307070130364,90.72015466408894,82.4731555247662,88.19420489824077,2381,249,9140,1369,257,1087
ETH,0.7000000000000001,0.4,90.26615969581749,87.07347210341221,90.80301042601671,82.23068929684794,88.27181786823043,2374,256,9161,1360,257,1075
ETH,0.7000000000000001,0.5,90.03802281368822,87.19361580847426,90.83753366015328,82.02286110148943,88.37530182821662,2368,262,9178,1348,257,1070
ETH,0.7000000000000001,0.6000000000000001,89.4577171027683,87.28757239153137,90.93419871573569,81.71111880845167,88.45291479820628,2359,278,9194,1339,250,1063
ETH,0.7000000000000001,0.7000000000000001,89.04888215233044,87.38260127122663,91.00324518400885,81.39937651541392,88.53052776819594,2350,289,9211,1330,248,1055
ETH,0.7000000000000001,0.8,88.29101932550209,87.47511140608704,91.04467306497273,80.70661586421892,88.60814073818558,2330,309,9226,1321,248,1049
ETH,0.7000000000000001,0.9,87.09433962264151,87.55681818181819,91.21038458882829,79.9445791479044,88.66850638151087,2308,342,9246,1314,237,1036
BDQ,0.1,0.1,52.20588235294118,99.0295835688713,95.75984322109389,49.30555555555556,99.07056487998557,71,65,10511,103,8,468
BDQ,0.1,0.2,50.0,99.06823529411764,95.84001425262782,46.52777777777778,99.1066594477531,67,67,10526,99,10,457
BDQ,0.1,0.30000000000000004,46.666666666666664,99.09833755987603,96.04489577765901,43.75,99.13373037357877,63,72,10551,96,9,435
BDQ,0.1,0.4,44.02985074626866,99.20195286827528,96.07161945483699,40.97222222222222,99.23299043493954,59,75,10566,85,10,431
BDQ,0.1,0.5,41.04477611940299,99.23048048048048,96.11615891680029,38.19444444444444,99.2600613607652,55,79,10574,82,10,426
BDQ,0.1,0.6000000000000001,37.59398496240601,99.28698752228165,96.1339747015856,34.72222222222222,99.31420321241653,50,83,10583,76,11,423
BDQ,0.1,0.7000000000000001,35.294117647058826,99.2966991747937,96.20523784072688,33.33333333333333,99.32322685435841,48,88,10589,75,8,418
BDQ,0.1,0.8,34.55882352941176,99.35338768625246,96.2675930874755,32.63888888888889,99.37736870600975,47,89,10602,69,8,411
BDQ,0.1,0.9,31.61764705882353,99.38179093293368,96.3121325494388,29.86111111111111,99.4044396318354,43,93,10610,66,8,406
DLM,0.4,0.1,33.33333333333333,99.92123503465659,61.56052782558806,20.408163265306122,99.95150809814761,30,60,6343,5,57,3963
DLM,0.4,0.2,33.33333333333333,99.9214824120603,61.75176898068464,20.408163265306122,99.95150809814761,30,60,6363,5,57,3943
DLM,0.4,0.30000000000000004,33.33333333333333,99.92167919799499,61.904761904761905,20.408163265306122,99.95150809814761,30,60,6379,5,57,3927
DLM,0.4,0.4,33.33333333333333,99.93747068938565,62.02906865557468,20.408163265306122,99.96120647851808,30,60,6393,4,57,3914
DLM,0.4,0.5,33.33333333333333,99.93756828468862,62.124689233122965,20.408163265306122,99.96120647851808,30,60,6403,4,57,3904
DLM,0.4,0.6000000000000001,32.967032967032964,99.93768499766318,62.24899598393574,20.408163265306122,99.96120647851808,30,61,6415,4,56,3892
DLM,0.4,0.7000000000000001,32.967032967032964,99.9377722464219,62.335054503729204,20.408163265306122,99.96120647851808,30,61,6424,4,56,3883
